pathway,tissue,weighting_variant,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
REACTOME_CELL_CYCLE,colon,all_nes,-2.888514254376492,-0.9080589702035984,-3.239189360833272,3.1045227581860444,-0.9738139176303344,-2.5686733437123013,-0.8458468973064498,-1.5550217964103046,-3.706669961928089,1.201653003163084,2.042313129922167,1.2578077099647615,2.881953802275077,0.0,1.1684041087996644,-1.753028449796847
REACTOME_CELL_CYCLE,colon,significant_only,-2.888514254376492,0.0,-3.239189360833272,3.1045227581860444,0.0,-2.5686733437123013,0.0,-1.5550217964103046,-3.706669961928089,0.0,2.042313129922167,0.0,2.881953802275077,0.0,0.0,-1.753028449796847
REACTOME_DNA_REPLICATION,colon,all_nes,-1.9692374588056645,-0.8492720752896876,-1.9850399017386056,2.041672558843166,-1.7194191054507233,-1.6684229712755057,1.0556503008066496,-1.5659651318264949,-2.097492545645545,-1.354106212625528,1.565982038776495,1.5701720348756096,1.9733676289950808,-0.8484145699772857,1.2487158589282723,-1.5338869466343834
REACTOME_DNA_REPLICATION,colon,significant_only,-1.9692374588056645,0.0,-1.9850399017386056,2.041672558843166,0.0,-1.6684229712755057,0.0,-1.5659651318264949,-2.097492545645545,0.0,0.0,0.0,1.9733676289950808,0.0,0.0,0.0
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,colon,all_nes,1.2313881566260043,-1.3613736703889632,0.7540864637246325,-0.9440168486661068,1.2556019167090082,1.3404252014988602,0.7820109094715817,-0.9566561187728506,-1.3567954061569485,1.533849892984634,0.9729253770001424,0.7183221575324378,-1.7502961608249006,1.166067259168441,1.0077450670453985,-0.8475636921640024
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533849892984634,0.0,0.0,-1.7502961608249006,0.0,0.0,0.0
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,colon,all_nes,1.158313307398785,-1.316665444323715,0.5910247622888283,-0.5466454144081818,1.050894910265406,1.0939442656715177,1.000154297221085,-1.2587137253749816,-1.005258338412199,1.414219751637946,-1.0712303397509508,1.1502414346219434,-1.4185103516882562,1.2289195154306034,1.2247302996454068,-1.151129069049882
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_WNT_SIGNALING_PATHWAY,colon,all_nes,-0.970290646430514,0.7458223912273765,1.5464526313874676,-1.7069119522738323,0.6131923568603455,-0.8892816342299045,-1.354851083182704,-1.0861826895754745,1.0453382203896124,1.215738664312318,0.6690250261331303,1.1110832110165216,-1.6058940119753218,1.444365102237668,1.2392309866365887,2.1274757550727874
KEGG_WNT_SIGNALING_PATHWAY,colon,significant_only,0.0,0.0,0.0,-1.7069119522738323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1274757550727874
KEGG_MAPK_SIGNALING_PATHWAY,colon,all_nes,1.3493621118155288,-1.5412329857846954,1.0729637427876044,-1.2073872495691589,1.1998069047819744,1.7578291094194645,-0.972141064251489,-0.9172229964528194,-1.526835447095115,1.6209142449572391,1.304014143209133,1.3667311857225288,-2.077358732660734,1.3585932328198336,1.1813624747826592,-0.7548662594765347
KEGG_MAPK_SIGNALING_PATHWAY,colon,significant_only,0.0,-1.5412329857846954,0.0,0.0,0.0,1.7578291094194645,0.0,0.0,0.0,1.6209142449572391,0.0,0.0,-2.077358732660734,1.3585932328198336,0.0,0.0
KEGG_COLORECTAL_CANCER,colon,all_nes,0.7577404142728986,-1.5541514505084737,-0.8336592806269943,-0.8140867433989222,1.2521039669195586,1.2953222665894066,-0.8727509089734382,-1.3070622440887003,-1.970536014046619,1.21216117751913,1.2172265698655065,1.25565110432875,-1.783324865619849,0.730451850905109,0.9771743400225952,-1.4657061853057631
KEGG_COLORECTAL_CANCER,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.970536014046619,0.0,0.0,0.0,-1.783324865619849,0.0,0.0,0.0
KEGG_CELL_CYCLE,colon,all_nes,-2.3281326244033425,-0.850228280012793,-2.6897760072962567,2.506303800903525,-1.381614532479085,-2.093344226941978,-0.6928845678098294,-1.4334454028787529,-3.0771248927542603,0.6452082167837587,1.8785954496763515,1.2141199933958262,2.3133039154826376,0.4721723316183614,1.5175433866921697,-1.69061731592171
KEGG_CELL_CYCLE,colon,significant_only,-2.3281326244033425,0.0,-2.6897760072962567,2.506303800903525,0.0,-2.093344226941978,0.0,0.0,-3.0771248927542603,0.0,1.8785954496763515,0.0,2.3133039154826376,0.0,0.0,-1.69061731592171
KEGG_P53_SIGNALING_PATHWAY,colon,all_nes,-1.5485724575084223,-1.6262535253925066,-1.972212145211916,1.9171608682836387,1.5360515718616026,-1.4363097604051265,0.714048030193766,-1.212900777593791,-2.235075499349789,0.7370989869344023,1.3180183112591792,0.8191941768767461,1.331913285945834,0.4494895092491226,0.7338027145480214,-1.1400884167958285
KEGG_P53_SIGNALING_PATHWAY,colon,significant_only,0.0,0.0,-1.972212145211916,1.9171608682836387,0.0,0.0,0.0,0.0,-2.235075499349789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_PI3K_AKT_SIGNALING_PATHWAY,colon,all_nes,1.3062032067831586,-1.103934796068677,1.120830271543834,-0.8835071099541137,1.3430526480309033,1.4472909200733304,0.6545058253062502,-0.5756928234995665,-0.6143323493096198,1.4586213425063923,1.074876741427365,0.9017469749811547,-0.9734908553294976,1.5658325589955775,1.0482785887474722,1.0277279589824977
KEGG_PI3K_AKT_SIGNALING_PATHWAY,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586213425063923,0.0,0.0,0.0,1.5658325589955775,0.0,0.0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,colon,all_nes,1.651148452511297,-0.6209053441280635,-1.3547974633271902,1.3110082574466753,-0.9111840294160308,1.0828779925805017,1.319905741797658,-0.7609920941819321,-1.2353252439816884,-1.7728228762841312,1.0067898173130367,-0.7897425287624972,-1.0041272097661962,0.6937217048968921,-2.087446906593489,1.0235267260493168
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,colon,significant_only,1.651148452511297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_SLC_MEDIATED_BILE_ACID_TRANSPORT,colon,all_nes,-0.6511394052613253,-0.934238689488279,-0.8742294819627137,0.6533093338482512,0.8948069827655222,-0.7623449687379613,-1.2901035101262963,-0.7465005998736925,0.5527439216365393,-0.7043227107563171,1.4211855466363903,0.4734845603339202,-1.319301141049534,-1.3698913063101368,1.3224051846713885,0.8485518535196528
REACTOME_SLC_MEDIATED_BILE_ACID_TRANSPORT,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,colon,all_nes,1.216096842908501,-0.7515694380344546,-0.8485449102026251,1.3208488140767376,-0.9626713123028172,0.4875349965408457,1.497174589957955,-0.9238415733646306,-1.0641953447847794,-1.4312861358400697,0.8421350519118067,0.4856146806663344,-1.314796570804365,0.9228687410950728,-2.083156297328211,0.9664897463680908
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_BIOLOGICAL_OXIDATIONS,colon,all_nes,1.882928275502316,-0.7431595211978453,-1.3671236174257249,1.117489818092759,-0.5690070671466466,-0.7136557097184023,0.5291699738675355,0.9148733338305276,-1.3344378752331194,-2.4172780486342336,1.5877816113866734,0.8441984158147178,-1.0243192502641745,0.6587254808063592,-1.931293200916392,1.6497770738540656
REACTOME_BIOLOGICAL_OXIDATIONS,colon,significant_only,1.882928275502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5877816113866734,0.0,0.0,0.0,0.0,1.6497770738540656
REACTOME_FATTY_ACID_METABOLISM,colon,all_nes,1.1379627763498827,-0.8434046691752768,-0.7783401254574096,0.7450519212685098,0.5865530484117675,-1.022298032044027,0.5982187372073984,-0.7737097554392897,-1.2163072552856986,0.8053431851609378,1.4010035622890855,-0.7052500863190044,1.407612297535366,0.782227747140091,-0.9236924561416572,-0.738821377834183
REACTOME_FATTY_ACID_METABOLISM,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,colon,all_nes,1.1071653952990987,-0.9573770204374876,1.1637178142001978,0.6461263584912018,-1.1579076940543414,0.6231867322006808,0.7893185837707949,-0.947804781163206,-0.9033631881783166,-1.1367098229366208,0.8468990577851812,0.6113581042081822,-1.4679689960153774,1.1101742677858224,-0.97919673504924,1.005663956823875
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,colon,all_nes,1.5060435866512063,-0.8613500106442105,-2.170835209142607,1.29424423864586,-0.9057923994236272,-0.78229277046585,1.2146233744033077,1.5216388129266676,-1.7811838253775378,-3.31421724624326,1.134216282851217,0.4730776014703792,-1.0990874022675745,0.4829615436586631,-2.287041509525245,1.5195613756786668
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,colon,significant_only,0.0,0.0,-2.170835209142607,0.0,0.0,0.0,0.0,0.0,-1.7811838253775378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_DRUG_METABOLISM,colon,all_nes,1.199654428943143,-0.8388924175243923,-2.289801759221762,1.1017018524049995,0.6668323539881653,-0.7948245909506229,0.7925369142611318,-0.4539802081436605,-1.5282921156036782,-2.5035827598480744,1.6090326432501785,-0.7065647790520947,0.82079083580743,-0.8589155057679508,-1.5273165844508223,1.0482553053865828
KEGG_DRUG_METABOLISM,colon,significant_only,0.0,0.0,-2.289801759221762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_FATTY_ACID_DEGRADATION,colon,all_nes,0.7555073507046058,-1.1895458664861818,-1.7939003308807075,1.2745048589355503,0.6084387918932488,-1.1513719895545955,1.297815770931133,-0.8296586381819957,-1.6951820425394235,-1.9302120493893005,1.2523317664398357,1.206465903240152,0.8866448810899002,0.9643964221447368,-1.2523914757488357,1.1094619276479378
KEGG_FATTY_ACID_DEGRADATION,colon,significant_only,0.0,0.0,-1.7939003308807075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_XENOBIOTIC_METABOLISM,colon,all_nes,1.6072979895476776,-1.3184752803044275,-1.6171818485737686,0.8598083350475706,1.0436442038751987,1.1419777633641173,0.9625634115098914,-0.5386026492120584,0.6700617323179688,-1.6275526445702857,1.3728150750304942,-0.9816820061471,-1.2635874993198264,0.6882472139339139,-1.370372777662729,-1.0496275141531763
HALLMARK_XENOBIOTIC_METABOLISM,colon,significant_only,1.6072979895476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_FATTY_ACID_METABOLISM,colon,all_nes,0.9745440500655844,-1.170171839456385,-1.685155710967128,1.0494361272319188,0.7653507461343847,0.5518095639361554,1.1342936001650157,-0.6380927826920438,-0.9770357421121936,-1.4034810817254817,1.2342902056171934,-0.8524161706853032,1.1982024753897316,0.5155893081467026,-1.2699597353541066,-1.1190233010752222
HALLMARK_FATTY_ACID_METABOLISM,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ileum,all_nes,0.9202122842233708,-2.596475183739299,1.8035508918791376,-1.4358115226425134,1.4850541774963542,2.3827608431044345,-2.163280603341801,-1.258690596703126,-1.6514848289553985,1.445035863049679,0.7206297522201641,-1.7215762517543998,-2.44539090518152,0.8701352132770385,0.5080614444484882,-2.9374263914175343
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ileum,significant_only,0.0,-2.596475183739299,1.8035508918791376,0.0,0.0,2.3827608431044345,0.0,0.0,-1.6514848289553985,1.445035863049679,0.0,-1.7215762517543998,-2.44539090518152,0.0,0.0,-2.9374263914175343
HALLMARK_INFLAMMATORY_RESPONSE,ileum,all_nes,-0.7456437228205888,-2.204481952324917,1.6233709216724166,-1.183432333418782,0.7805415183086176,1.759692003368935,0.6538999086996887,-1.1559547391205145,0.8245110485182335,1.5373630586989078,-1.1876053999917466,-2.2588445376957726,-1.881824167139196,1.0449025496019342,1.0741238316273878,-2.7344094328655144
HALLMARK_INFLAMMATORY_RESPONSE,ileum,significant_only,0.0,-2.204481952324917,1.6233709216724166,0.0,0.0,1.759692003368935,0.0,0.0,0.0,1.5373630586989078,0.0,-2.2588445376957726,-1.881824167139196,0.0,0.0,-2.7344094328655144
HALLMARK_IL6_JAK_STAT3_SIGNALING,ileum,all_nes,0.9117027073867592,-2.2197047215709027,1.6077293458152633,-1.2578914256413989,0.7320582998337126,1.6798448017308003,-1.3528031157341838,-1.1219936998046716,0.6663278524883497,1.732917181077559,-0.965501355940947,-2.301467945646773,-1.0175288446438322,1.01135055746752,1.2553448545530883,-2.2293492079429225
HALLMARK_IL6_JAK_STAT3_SIGNALING,ileum,significant_only,0.0,-2.2197047215709027,1.6077293458152633,0.0,0.0,1.6798448017308003,0.0,0.0,0.0,1.732917181077559,0.0,-2.301467945646773,0.0,0.0,0.0,-2.2293492079429225
HALLMARK_TGF_BETA_SIGNALING,ileum,all_nes,1.1369799913496963,-1.485310018505049,1.0613981189051982,-0.4984854328187794,1.6922767089778423,1.7401865791337308,-1.396073349449374,1.0061368167991218,0.7020668635532037,1.1777042404379614,1.4468157911300004,0.7658394889896935,-1.6815989515536067,0.9858825298892266,0.9304535849892333,-1.3226125415552186
HALLMARK_TGF_BETA_SIGNALING,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,1.7401865791337308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ileum,all_nes,-0.7202500070967357,-1.516878158067035,-2.020840000816545,-1.2050037209284867,1.273344331326158,1.46771617296053,0.9517360640774812,0.0,1.818813459555276,1.756756089203603,0.6927052438194351,1.9927655562020317,-0.7020473019346238,1.6341711589538193,0.7496359847127889,-0.817960458024838
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ileum,significant_only,0.0,-1.516878158067035,0.0,0.0,0.0,1.46771617296053,0.0,0.0,1.818813459555276,1.756756089203603,0.0,1.9927655562020317,0.0,1.6341711589538193,0.0,0.0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,ileum,all_nes,-0.7626013435869834,1.3322935853692952,1.547020109071048,0.7911223654856285,-1.5042737009964535,1.3990466983079426,-0.7803598554013931,-1.0392991268118588,-1.827776880463824,1.298682035467883,1.1209334411332108,0.8640641769994556,-1.004486422530965,1.1198888931225246,1.3463248986779155,1.7690198028800408
HALLMARK_WNT_BETA_CATENIN_SIGNALING,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7690198028800408
HALLMARK_PI3K_AKT_MTOR_SIGNALING,ileum,all_nes,-1.1194328892531096,-1.1141179779961154,-1.2628255236933554,-0.5607362163803018,1.7219095100955706,0.975420921170798,1.2006376480622094,-1.2777497165607228,-1.4529875755976904,1.1467831163412507,0.6947941917410572,-0.9201464622733244,0.8664296574884606,0.7246259567978331,0.763287206111938,-1.0517632002368529
HALLMARK_PI3K_AKT_MTOR_SIGNALING,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_MTORC1_SIGNALING,ileum,all_nes,-1.687153428715456,-1.6097680777628511,-1.774519193343101,1.8524326143852328,1.965649199296632,1.0464573541719822,1.046160032379764,-1.00444330124319,-1.8274734263766448,1.5324581877302197,1.1978186125190249,0.5783953089397507,1.4971428256766397,0.6756902406053347,0.6267158763766416,-1.9682835171648787
HALLMARK_MTORC1_SIGNALING,ileum,significant_only,-1.687153428715456,-1.6097680777628511,0.0,1.8524326143852328,0.0,0.0,0.0,0.0,-1.8274734263766448,1.5324581877302197,0.0,0.0,1.4971428256766397,0.0,0.0,-1.9682835171648787
HALLMARK_P53_PATHWAY,ileum,all_nes,1.485326005113531,-1.5860994556548864,1.009893576995294,-0.6680392574465188,1.1729140496078947,1.486851734704567,0.9824909007032646,-0.8665650971519859,-1.519190949198268,1.0106615699517292,1.9105507840212923,-1.2860777691714873,-1.960193974486946,0.8559047192549507,0.997010918361752,-2.073025150129851
HALLMARK_P53_PATHWAY,ileum,significant_only,0.0,-1.5860994556548864,0.0,0.0,0.0,1.486851734704567,0.0,0.0,0.0,0.0,1.9105507840212923,0.0,-1.960193974486946,0.0,0.0,-2.073025150129851
HALLMARK_BILE_ACID_METABOLISM,ileum,all_nes,1.331725927778753,0.8127718182469699,0.8991745530563637,1.3264353792176151,1.0265855784847429,-1.0997663950865637,0.5749101308620208,-0.5117931794897602,-1.3678047384775112,0.8580720975246228,1.371108481402996,0.5919226987989517,1.0994156409733151,0.9276140332083888,1.130564981127951,0.8560309114741426
HALLMARK_BILE_ACID_METABOLISM,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_NOD1_NOD2_SIGNALING_PATHWAY,ileum,all_nes,-0.9052156190458098,-1.6755203895192512,1.503880899760536,-1.4563383969202175,1.0714144569294048,1.1750891437028608,-1.1531320471769084,-1.2288461273886992,-0.7983670517284621,1.0157718071749815,-1.4751717192274394,-1.5162069639120428,-0.7508475906972634,0.7677509758309153,-1.0979850684930197,-1.4896979244196555
REACTOME_NOD1_NOD2_SIGNALING_PATHWAY,ileum,significant_only,0.0,-1.6755203895192512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_INTERLEUKIN_23_SIGNALING,ileum,all_nes,-0.785091900169822,-1.2113672761594965,1.3836861337239257,-1.2561276431407689,-0.7171219248430614,1.158037637483639,-1.3552469292445293,-1.088988076431223,-0.6929515828371028,1.280283173648064,-1.081219012206267,-1.593226261188368,1.181223259399118,0.6077110056405142,-0.6791685673361687,-1.4965779339667098
REACTOME_INTERLEUKIN_23_SIGNALING,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.593226261188368,0.0,0.0,0.0,0.0
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,ileum,all_nes,0.5575802347085519,-0.9797531818038988,1.166330186040072,-1.1424826160600865,0.5224680626131835,1.2944688483001403,1.2529126660073442,0.0,1.9327318370865427,2.017250958726705,0.91301828138674,1.8478187223518503,1.4024312121065623,1.7070458359222556,0.9497470360803644,1.4399415542276215
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9327318370865427,2.017250958726705,0.0,1.8478187223518503,0.0,1.7070458359222556,0.0,1.4399415542276215
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,ileum,all_nes,-0.6882105291844117,-1.5972033369512606,1.4676170274715865,0.796266434479357,0.8818870513896002,1.6426452693687663,1.270978263015973,-1.311587682139483,1.5285406762873353,1.3856360637440486,-1.7877418063767532,-2.0866472452889835,-1.360923262437905,1.0940026413347237,1.170800736291843,-2.1529827460211624
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,ileum,significant_only,0.0,-1.5972033369512606,1.4676170274715865,0.0,0.0,1.6426452693687663,0.0,-1.311587682139483,1.5285406762873353,0.0,0.0,-2.0866472452889835,0.0,0.0,0.0,-2.1529827460211624
KEGG_BILE_SECRETION,ileum,all_nes,1.732219272531257,0.548543712417016,-1.3180743510935575,1.036740338361119,1.6595067433362067,0.6631016178607442,-1.780807622032497,0.7306475538594072,-1.1586709938512256,-1.829790424135412,1.3229824289004608,-0.7175908859145725,0.888756374945438,0.5303251163694169,-1.4182762674281475,0.9366682682108772
KEGG_BILE_SECRETION,ileum,significant_only,1.732219272531257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_INTERFERON_GAMMA_RESPONSE,ileum,all_nes,-1.0223522926481063,-2.572475383010412,1.6747440858903424,-2.571498485937437,-1.9306429601641424,-1.270906325763429,-1.168068982509293,-1.4820961939408277,1.0063675361458415,1.1585207321558892,0.8195736021640448,-3.096681197886181,-1.1338946209802367,0.7925519010606272,0.8805891606346242,-2.9879519188029637
HALLMARK_INTERFERON_GAMMA_RESPONSE,ileum,significant_only,0.0,-2.572475383010412,1.6747440858903424,-2.571498485937437,0.0,0.0,0.0,-1.4820961939408277,0.0,0.0,0.0,-3.096681197886181,0.0,0.0,0.0,-2.9879519188029637
HALLMARK_INTERFERON_ALPHA_RESPONSE,ileum,all_nes,-1.193397877256706,-2.2974395859817576,1.2686406628570464,-2.686604993773721,-2.707829632726734,-1.5460726983342137,-1.472304435467532,-1.4743305786731105,1.1394903993509182,0.9399895653820516,1.332293555943853,-2.86763938602936,-1.109736469170047,0.0,-1.002761207754816,-2.689705674288794
HALLMARK_INTERFERON_ALPHA_RESPONSE,ileum,significant_only,0.0,-2.2974395859817576,0.0,-2.686604993773721,0.0,0.0,0.0,-1.4743305786731105,0.0,0.0,0.0,-2.86763938602936,0.0,0.0,0.0,-2.689705674288794
HALLMARK_COMPLEMENT,ileum,all_nes,0.6531323259558465,-1.8818356560580465,0.8867433322009545,-0.9303191166343404,1.0378071476642077,0.8868398033194104,1.0044997431603144,-1.1162732539247218,1.3676080061972438,1.2461427838366643,-0.7688668062329435,-2.226205568973592,-1.2950000512309812,0.9805605355490512,1.1132286764819137,-2.4066461348354387
HALLMARK_COMPLEMENT,ileum,significant_only,0.0,-1.8818356560580465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.226205568973592,0.0,0.0,0.0,-2.4066461348354387
REACTOME_INTERLEUKIN_17_SIGNALING,ileum,all_nes,1.1658271368487387,-1.3814241999586574,1.4930417752939795,-0.9286222411614272,1.5275531005901073,1.0907154764054623,-0.6997831382884855,-0.9410087096783352,-1.468398518890388,1.555536610511683,0.990947919216608,-1.1130912680866527,-1.7966139870360722,0.8861914960595194,-0.8865840806210654,-1.2802453176215958
REACTOME_INTERLEUKIN_17_SIGNALING,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7966139870360722,0.0,0.0,0.0
REACTOME_INTERFERON_SIGNALING,ileum,all_nes,-0.9043559030416108,-2.2372450457112074,1.3127494756610822,-2.191641064346339,-2.0306906831812084,-1.286983888953876,-1.0971823077878906,-1.4251731537296009,1.0345075942553197,1.04415683446856,1.048891214732371,-2.486825774871239,-1.0907226242751362,0.6816725864743732,0.7928378608479772,-2.4943113132593773
REACTOME_INTERFERON_SIGNALING,ileum,significant_only,0.0,-2.2372450457112074,0.0,-2.191641064346339,0.0,0.0,0.0,-1.4251731537296009,0.0,0.0,0.0,-2.486825774871239,0.0,0.0,0.0,-2.4943113132593773
REACTOME_COMPLEMENT_CASCADE,ileum,all_nes,-2.091283283539034,1.3148178647746718,0.657900449793373,1.4264595898323351,2.0718448412461576,-1.3341166244100222,2.155018197057239,-1.12624890309333,2.3083152797600284,1.263206939729292,0.4719804844173793,-2.181743705809635,-1.1930424666048347,1.2480950797496533,1.0045222873420907,-1.989479982883038
REACTOME_COMPLEMENT_CASCADE,ileum,significant_only,-2.091283283539034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3083152797600284,0.0,0.0,-2.181743705809635,0.0,0.0,0.0,-1.989479982883038
KEGG_IL17_SIGNALING_PATHWAY,ileum,all_nes,-1.9371159392605155,-2.0087342465494777,1.2051387326047225,-0.8184648082772153,0.7858453078726184,1.9674814487287315,-1.947447557997655,-0.9864005679911844,1.011982587191991,1.4012818884358578,0.9928085700555532,-1.99815905803007,-1.1161876258886132,0.7345308854954016,-1.931986143804624,-2.421358583259572
KEGG_IL17_SIGNALING_PATHWAY,ileum,significant_only,-1.9371159392605155,-2.0087342465494777,0.0,0.0,0.0,1.9674814487287315,0.0,0.0,0.0,0.0,0.0,-1.99815905803007,0.0,0.0,0.0,-2.421358583259572
KEGG_JAK_STAT_SIGNALING_PATHWAY,ileum,all_nes,0.9118513140635784,-1.381839666383001,1.7107578337343678,-1.175880767885364,0.9025888230954068,1.7574055777389932,-0.8130613232681023,-1.2794034221526978,-0.7654131152314202,1.6102442015666736,-1.123611979002827,-1.98561984089798,-1.3144674988857652,1.0131088505636372,1.1853309172445512,-1.6131224307366527
KEGG_JAK_STAT_SIGNALING_PATHWAY,ileum,significant_only,0.0,0.0,1.7107578337343678,0.0,0.0,1.7574055777389932,0.0,0.0,0.0,1.6102442015666736,0.0,-1.98561984089798,0.0,0.0,0.0,-1.6131224307366527
KEGG_TH17_CELL_DIFFERENTIATION,ileum,all_nes,0.947911652337292,-1.357462622154015,1.9718846558914973,-1.3816041132043304,0.840809213561998,0.870120958196603,0.8116075363067297,-1.4667120700315457,1.081318120843522,1.3062087744774362,-1.3099585987452167,-2.5790640655753174,-1.630399561809092,1.019684319621404,1.4872594466450708,-2.122847462523758
KEGG_TH17_CELL_DIFFERENTIATION,ileum,significant_only,0.0,0.0,1.9718846558914973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5790640655753174,-1.630399561809092,0.0,0.0,-2.122847462523758
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,ileum,all_nes,-1.5505347607790765,-2.07819555712752,1.9535637103759185,-1.6678245077615017,-1.193427307975411,0.9847063486246528,0.8183105759105502,-1.332930818893619,0.4730184463081004,1.4063153876059398,-1.390023805477054,-2.077711211624269,-0.870703008894176,0.9316860886653864,-0.8405617624545263,-1.929483411427656
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,ileum,significant_only,0.0,-2.07819555712752,1.9535637103759185,-1.6678245077615017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.077711211624269,0.0,0.0,0.0,-1.929483411427656
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,ileum,all_nes,-0.9351193083966072,-1.7001098739016194,0.6841405489394821,0.8849052903645335,1.3202264401312966,1.117019904722151,1.441214018411767,1.1947952646424385,1.686428982360775,1.4149310316860482,-0.4414662229479906,-1.4636432966686848,-1.1351377114042642,1.2909810091702123,0.7430994050100497,-1.7469613725022604
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,ileum,significant_only,0.0,-1.7001098739016194,0.0,0.0,0.0,0.0,0.0,0.0,1.686428982360775,0.0,0.0,0.0,0.0,0.0,0.0,-1.7469613725022604
